Depth (ft),Cone resistance (tsf),Sleeve friction (tsf),Pore pressure u2 (psi)
14.2716535433071,2.52902835294124,0.0107618198488264,0
14.3044619422572,2.52902835294124,0.0107618198488264,0
14.3372703412073,2.52902835294124,0.0107618198488264,0
14.3700787401575,2.52902835294124,0.0107618198488264,0
14.4028871391076,2.52902835294124,0.0107618198488264,0
14.4356955380577,2.52902835294124,0.0107618198488264,0
14.4685039370079,2.52902835294124,0.0107618198488264,0
14.501312335958,2.52902835294124,0.0107618198488264,0
14.5341207349081,2.52902835294124,0.0107618198488264,0
14.5669291338583,2.52902835294124,0.0107618198488264,0
14.5997375328084,2.52902835294124,0.0107618198488264,0
14.6325459317585,2.52902835294124,0.0107618198488264,0
14.6653543307087,2.52902835294124,0.0107618198488264,0
14.6981627296588,2.52902835294124,0.0107618198488264,0
14.7309711286089,2.52902835294124,0.0107618198488264,0
14.7637795275591,2.52902835294124,0.0107618198488264,0
14.7965879265092,2.52902835294124,0.0107618198488264,0
14.8293963254593,2.52902835294124,0.0107618198488264,0
14.8622047244094,2.52902835294124,0.0107618198488264,0
14.8950131233596,2.52902835294124,0.0107618198488264,0
14.9278215223097,2.52902835294124,0.0107618198488264,0
14.9606299212598,2.52902835294124,0.0107618198488264,0
14.99343832021,2.52902835294124,0.0107618198488264,0
15.0262467191601,2.52902835294124,0.0107618198488264,0
15.0590551181102,2.52902835294124,0.0107852397433735,0
15.0918635170604,2.52902835294124,0.0108847414732067,0
15.1246719160105,2.52902835294124,0.01098424320304,0
15.1574803149606,2.52902835294124,0.0110837449328732,0
15.1902887139108,2.52902835294124,0.0111832466627064,0
15.2230971128609,2.52902835294124,0.0112827483925397,0
15.255905511811,2.52902835294124,0.0113822501223729,0
15.2887139107612,2.52902835294124,0.0114817518522062,0
15.3215223097113,2.52902835294124,0.0115812535820394,0
15.3543307086614,2.52902835294124,0.0116807553118726,0
15.3871391076115,2.52902835294124,0.0117802570417059,0
15.4199475065617,2.52902835294124,0.0118797587715391,0
15.4527559055118,2.52902835294124,0.0119792605013724,0
15.4855643044619,2.52902835294124,0.0120787622312056,0
15.5183727034121,2.52902835294124,0.0121782639610388,0
15.5511811023622,2.52902835294124,0.0124351971890568,0
15.5839895013123,2.52902835294124,0.012762131444224,0
15.6167979002625,2.52902835294124,0.0130890656993913,0
15.6496062992126,2.52902835294124,0.0134159999545585,0
15.6824146981627,2.52902835294124,0.0137429342097257,0
15.7152230971129,2.52902835294124,0.014069868464893,0
15.748031496063,2.52902835294124,0.0143968027200602,0
15.7808398950131,2.52902835294124,0.0147237369752274,0
15.8136482939633,2.52902835294124,0.0150506712303947,0
15.8464566929134,2.52902835294124,0.0153776054855619,0
15.8792650918635,2.52902835294124,0.0157045397407291,0
15.9120734908136,2.52902835294124,0.0160314739958964,0
15.9448818897638,2.52902835294124,0.0163584082510636,0
15.9776902887139,2.52902835294124,0.0166853425062308,0
16.010498687664,2.52902835294124,0.0168940265263804,0
16.0433070866142,2.52902835294124,0.0164276121677861,0
16.0761154855643,2.52902835294124,0.0159611978091918,0
16.1089238845144,2.52902835294124,0.0154947834505975,0
16.1417322834646,2.52902835294124,0.0150283690920033,0
16.1745406824147,2.52642970453563,0.014561954733409,0
16.2073490813648,2.51516994553039,0.0140955403748147,0
16.240157480315,2.50391018652514,0.0136291260162205,0
16.2729658792651,2.4926504275199,0.0131627116576262,0
16.3057742782152,2.48139066851466,0.0126962972990319,0
16.3385826771654,2.47013090950942,0.0122298829404376,0
16.3713910761155,2.45887115050418,0.0117634685818434,0
16.4041994750656,2.44761139149894,0.0112970542232491,0
16.4370078740157,2.43635163249369,0.0108306398646549,0
16.4698162729659,2.42509187348845,0.010918067450194,0
16.502624671916,2.41383211448321,0.0111013601104135,0
16.5354330708661,2.40257235547797,0.011284652770633,0
16.5682414698163,2.39131259647273,0.0114679454308526,0
16.6010498687664,2.38005283746749,0.0116512380910721,0
16.6338582677165,2.36879307846224,0.0118345307512916,0
16.6666666666667,2.357533319457,0.0120178234115111,0
16.6994750656168,2.34627356045176,0.0122011160717307,0
16.7322834645669,2.33501380144652,0.0123844087319502,0
16.7650918635171,2.32375404244128,0.0125677013921697,0
16.7979002624672,2.31249428343604,0.0127509940523892,0
16.8307086614173,2.30123452443079,0.0129342867126088,0
16.8635170603674,2.28997476542555,0.0131175793728283,0
16.8963254593176,2.27871500642031,0.0133008720330478,0
16.9291338582677,2.26745524741507,0.0134841646932673,0
16.9619422572178,2.25619548840983,0.013655958972013,0
16.994750656168,2.24493572940459,0.013655958972013,0
17.0275590551181,2.23367597039934,0.013655958972013,0
17.0603674540682,2.2224162113941,0.013655958972013,0
